Latitude,Longitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,EVI,SAVI,GNDVI,LAI,NDWI,MNDWI,NDMI,NDBI,ISA,BU,NDISI,NDBaI,BSI,DBSI,LSE,Albedo,SWIR1_NIR,SWIR2_NIR,red,green,blue,nir08,lwir11,NDVI_Landsat,emissivity,LST,elevation,UHI_Class,label
8.446726667,-13.27302,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,68.86956024169922,,Sierra Leone
8.44662,-13.27302667,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,68.86956024169922,,Sierra Leone
8.446585,-13.27303333,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,68.86956024169922,,Sierra Leone
8.44607,-13.27304833,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,64.90681457519531,,Sierra Leone
8.446001667,-13.27304333,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,64.90681457519531,,Sierra Leone
8.445933333,-13.27303833,1261.0,1449.0,1802.0,2130.0,2415.0,2798.0,2956.0,2916.0,3073.0,3325.0,2945.0,0.15576694411414982,0.1325150891863641,0.23362726642227286,0.23611699872827469,0.8194007993265601,-0.23611699872827469,-0.2970548078798518,-0.06553436949206858,0.06553436949206858,-0.40773628114399846,-0.09023257462208124,0.15417992479028064,0.06060606060606061,0.1109979633401222,0.14128786376570196,0.9860869583659111,0.23570770000000002,1.1402606310013326,1.009945130315466,0.11064000000000002,0.09211875,0.06921125,0.18027,41.18646344000001,0.23935237702382178,0.98606882709233,42.239635895522326,61.33823013305664,,Sierra Leone
8.445801667,-13.27301667,1313.0,1488.0,1806.0,2133.0,2415.0,2768.0,2940.0,2889.0,3039.0,3325.0,2956.0,0.15053763440860216,0.13010256763268396,0.22578397212543555,0.23067092651757187,0.809477557638346,-0.23067092651757187,-0.296043656207367,-0.07016414547795301,0.07016414547795301,-0.36417236404691716,-0.08037348893064915,0.1526461751791079,0.05874860690972775,0.10991357397051348,0.14550602179876485,0.986108734471551,0.2362072,1.1509172724125596,1.0231914157147448,0.11545250000000001,0.09610625,0.07119124999999998,0.1806825,41.48895821000002,0.2202711601127863,0.986018263108103,42.548032032866956,61.33823013305664,,Sierra Leone
8.445738333,-13.27300333,1313.0,1488.0,1806.0,2133.0,2415.0,2768.0,2940.0,2889.0,3039.0,3325.0,2956.0,0.15053763440860216,0.13010256763268396,0.22578397212543555,0.23067092651757187,0.809477557638346,-0.23067092651757187,-0.296043656207367,-0.07016414547795301,0.07016414547795301,-0.36417236404691716,-0.08037348893064915,0.1526461751791079,0.05874860690972775,0.10991357397051348,0.14550602179876485,0.986108734471551,0.2362072,1.1509172724125596,1.0231914157147448,0.11545250000000001,0.09610625,0.07119124999999998,0.1806825,41.48895821000002,0.2202711601127863,0.986018263108103,42.548032032866956,61.33823013305664,,Sierra Leone
8.445676667,-13.27299,1313.0,1488.0,1806.0,2133.0,2415.0,2768.0,2940.0,2889.0,3039.0,3325.0,2956.0,0.15053763440860216,0.13010256763268396,0.22578397212543555,0.23067092651757187,0.809477557638346,-0.23067092651757187,-0.296043656207367,-0.07016414547795301,0.07016414547795301,-0.36417236404691716,-0.08037348893064915,0.1526461751791079,0.05874860690972775,0.10991357397051348,0.14550602179876485,0.986108734471551,0.2362072,1.1509172724125596,1.0231914157147448,0.11545250000000001,0.09610625,0.07119124999999998,0.1806825,41.48895821000002,0.2202711601127863,0.986018263108103,42.548032032866956,57.97269058227539,,Sierra Leone
8.445388333,-13.27292167,1313.0,1488.0,1806.0,2133.0,2415.0,2768.0,2940.0,2889.0,3039.0,3325.0,2956.0,0.15053763440860216,0.13010256763268396,0.22578397212543555,0.23067092651757187,0.809477557638346,-0.23067092651757187,-0.296043656207367,-0.07016414547795301,0.07016414547795301,-0.36417236404691716,-0.08037348893064915,0.1526461751791079,0.05874860690972775,0.10991357397051348,0.14550602179876485,0.986108734471551,0.2362072,1.1509172724125596,1.0231914157147448,0.11545250000000001,0.09610625,0.07119124999999998,0.1806825,41.48895821000002,0.2202711601127863,0.986018263108103,42.548032032866956,54.839542388916016,,Sierra Leone
8.443355,-13.272465,1320.0,1491.0,1810.0,2166.0,2475.0,2768.0,2940.0,2889.0,3024.0,3377.0,3009.0,0.143026706231454,0.12293827580343479,0.21451884086638315,0.2296233241115131,0.7954345637239462,-0.2296233241115131,-0.30210140736456526,-0.07788062559846792,0.07788062559846792,-0.29490230176308724,-0.06514608063298608,0.1565068493150685,0.057626056999686814,0.11720245893379018,0.15907470113311126,0.9861442647201261,0.2375666,1.168916580131493,1.0415368639667344,0.11601624999999999,0.09610625,0.07248375000000001,0.1826075,42.18794330000003,0.22299381747098154,0.9860234984729728,43.25133336899961,30.998699188232422,,Sierra Leone
8.442988333,-13.27242167,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,27.584604263305664,,Sierra Leone
8.442908333,-13.27241167,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,27.584604263305664,,Sierra Leone
8.442865,-13.27240333,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,24.409238815307617,,Sierra Leone
8.44282,-13.27239667,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,24.409238815307617,,Sierra Leone
8.442773333,-13.27238333,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,24.409238815307617,,Sierra Leone
8.442723333,-13.27237167,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,24.409238815307617,,Sierra Leone
8.442675,-13.27236167,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,24.409238815307617,,Sierra Leone
8.442585,-13.27235,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,22.18710708618164,,Sierra Leone
8.442545,-13.27234667,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,22.18710708618164,,Sierra Leone
8.442503333,-13.27234,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,22.18710708618164,,Sierra Leone
8.442463333,-13.27232833,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,22.18710708618164,,Sierra Leone
8.442421667,-13.27231833,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,22.18710708618164,,Sierra Leone
8.442333333,-13.27229667,1325.0,1484.0,1806.0,2160.0,2422.0,2764.0,2935.0,2871.0,3001.0,3352.0,3009.0,0.1413237924865832,0.12091014216719952,0.21196462287588191,0.22771007055805004,0.7922847003206307,-0.22771007055805004,-0.29972857696781696,-0.07729390968986019,0.07729390968986019,-0.29288516967873607,-0.064029882796723,0.15453501722158441,0.053922339254834147,0.11725955204216074,0.15840478448123377,0.9861530176590292,0.23635550000000002,1.1675374433994716,1.048066875653046,0.11703374999999999,0.09610625,0.07248375000000001,0.18231875,42.23921360000003,0.21808737191104136,0.9860145401343399,43.30363902101226,20.909944534301758,,Sierra Leone
8.44229,-13.27228667,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.44225,-13.27228167,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.442215,-13.27227,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.442188333,-13.27225,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.44217,-13.27222,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.442158333,-13.27218333,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.442146667,-13.27214833,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
8.442136667,-13.27210833,1321.0,1470.0,1801.0,2159.0,2406.0,2738.0,2911.0,2839.0,2955.0,3349.0,3009.0,0.1360544217687075,0.11511375947995667,0.20406121836550964,0.22370689655172413,0.7826167899031438,-0.22370689655172413,-0.3005825242718447,-0.08241758241758242,0.08241758241758242,-0.2455089820359282,-0.05363683935112508,0.15715519723581914,0.053475935828877004,0.12213507181419986,0.16452810250313718,0.9861817349766815,0.234625,1.1796407185628326,1.0598802395209208,0.11670375,0.09574875,0.072745,0.18094375000000001,42.55196243000003,0.21582576705666945,0.9860111313290192,43.61876617784293,20.909944534301758,,Sierra Leone
