Latitude,Longitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,EVI,SAVI,GNDVI,LAI,NDWI,MNDWI,NDMI,NDBI,ISA,BU,NDISI,NDBaI,BSI,DBSI,LSE,Albedo,SWIR1_NIR,SWIR2_NIR,red,green,blue,nir08,lwir11,NDVI_Landsat,emissivity,LST,elevation,UHI_Class,label
-33.61462833,-70.59074444,2081.0,2272.5,2517.0,2739.5,2981.0,3243.5,3362.5,3347.0,3426.5,3805.5,3782.0,0.09981105725786577,0.11920880673456172,0.14970428782651554,0.14154160982264666,0.7192407374198783,-0.14154160982264666,-0.20379596678529063,-0.06410346032855645,0.06410346032855645,-0.21784279669116471,-0.03570759692930932,0.09679123835142663,0.003097199341021417,0.07608204200748078,0.10398490952742487,0.9864461255221239,0.29913474999999995,1.136988347774092,1.1299671347475013,0.16563999999999998,0.14376375,0.11211125,0.23212125,39.69620672000002,0.16713857873284546,0.97,41.97000678922984,677.8533935546875,Low,Chile
-33.61440792,-70.59070042,2081.0,2272.5,2517.0,2739.5,2981.0,3243.5,3362.5,3347.0,3426.5,3805.5,3782.0,0.09981105725786577,0.11920880673456172,0.14970428782651554,0.14154160982264666,0.7192407374198783,-0.14154160982264666,-0.20379596678529063,-0.06410346032855645,0.06410346032855645,-0.21784279669116471,-0.03570759692930932,0.09679123835142663,0.003097199341021417,0.07608204200748078,0.10398490952742487,0.9864461255221239,0.29913474999999995,1.136988347774092,1.1299671347475013,0.16563999999999998,0.14376375,0.11211125,0.23212125,39.69620672000002,0.16713857873284546,0.97,41.97000678922984,679.3018798828125,Low,Chile
-33.61440375,-70.59026917,2081.0,2272.5,2517.0,2739.5,2981.0,3243.5,3362.5,3347.0,3426.5,3805.5,3782.0,0.09981105725786577,0.11920880673456172,0.14970428782651554,0.14154160982264666,0.7192407374198783,-0.14154160982264666,-0.20379596678529063,-0.06410346032855645,0.06410346032855645,-0.21784279669116471,-0.03570759692930932,0.09679123835142663,0.003097199341021417,0.07608204200748078,0.10398490952742487,0.9864461255221239,0.29913474999999995,1.136988347774092,1.1299671347475013,0.16563999999999998,0.14376375,0.11211125,0.23212125,39.69620672000002,0.16713857873284546,0.97,41.97000678922984,680.42822265625,Low,Chile
-33.61441125,-70.58964667,2077.0,2366.5,2579.5,2824.5,3002.5,3252.5,3369.5,3348.5,3426.5,3841.0,3788.5,0.0848857929693828,0.10440950843844023,0.1273183769336681,0.12972334682860998,0.6946584309156729,-0.12972334682860998,-0.19648002492017755,-0.06850267751582169,0.06850267751582169,-0.10680799803099535,-0.01638311545356111,0.09604546643521268,0.0068811848745002945,0.07677395904850369,0.11159423195079475,0.9865889458071239,0.30399065,1.147080782439864,1.1314021203523628,0.16031874999999998,0.14029875,0.11163000000000001,0.2297425,39.762858109999996,0.17798166313623826,0.97,42.037630663852326,678.970703125,Low,Chile
-33.61448292,-70.58937792,2077.0,2366.5,2579.5,2824.5,3002.5,3252.5,3369.5,3348.5,3426.5,3841.0,3788.5,0.0848857929693828,0.10440950843844023,0.1273183769336681,0.12972334682860998,0.6946584309156729,-0.12972334682860998,-0.19648002492017755,-0.06850267751582169,0.06850267751582169,-0.10680799803099535,-0.01638311545356111,0.09604546643521268,0.0068811848745002945,0.07677395904850369,0.11159423195079475,0.9865889458071239,0.30399065,1.147080782439864,1.1314021203523628,0.16031874999999998,0.14029875,0.11163000000000001,0.2297425,39.762858109999996,0.17798166313623826,0.97,42.037630663852326,678.95654296875,Low,Chile
-33.61479833,-70.589395,2077.0,2366.5,2579.5,2824.5,3002.5,3252.5,3369.5,3348.5,3426.5,3841.0,3788.5,0.0848857929693828,0.10440950843844023,0.1273183769336681,0.12972334682860998,0.6946584309156729,-0.12972334682860998,-0.19648002492017755,-0.06850267751582169,0.06850267751582169,-0.10680799803099535,-0.01638311545356111,0.09604546643521268,0.0068811848745002945,0.07677395904850369,0.11159423195079475,0.9865889458071239,0.30399065,1.147080782439864,1.1314021203523628,0.16031874999999998,0.14029875,0.11163000000000001,0.2297425,39.762858109999996,0.17798166313623826,0.97,42.037630663852326,680.1060180664062,Medium,Chile
-33.614415,-70.58857,1999.5,2272.5,2517.0,2739.5,2981.0,3184.0,3362.5,3348.5,3387.5,3805.5,3701.0,0.10003285151116952,0.11948908117016893,0.15003695491500368,0.14176114568238002,0.7196125231445939,-0.14176114568238002,-0.20379596678529063,-0.06388034665921163,0.06388034665921163,-0.22055884001713405,-0.03615250485195788,0.1009957325746799,0.013921268234197029,0.0759493670886076,0.10376311527412112,0.9864441524789772,0.29860749999999997,1.136479020456887,1.1052710168731938,0.160525,0.14067000000000002,0.11163000000000001,0.22913750000000002,39.771403160000034,0.17608186571712706,0.97,42.04630040651392,680.97607421875,Medium,Chile
-33.61436944,-70.58843861,1999.5,2272.5,2517.0,2739.5,2981.0,3184.0,3362.5,3348.5,3387.5,3805.5,3701.0,0.10003285151116952,0.11948908117016893,0.15003695491500368,0.14176114568238002,0.7196125231445939,-0.14176114568238002,-0.20379596678529063,-0.06388034665921163,0.06388034665921163,-0.22055884001713405,-0.03615250485195788,0.1009957325746799,0.013921268234197029,0.0759493670886076,0.10376311527412112,0.9864441524789772,0.29860749999999997,1.136479020456887,1.1052710168731938,0.160525,0.14067000000000002,0.11163000000000001,0.22913750000000002,39.771403160000034,0.17608186571712706,0.97,42.04630040651392,680.97607421875,Medium,Chile
-33.58785238,-70.59644464,2128.0,2437.0,2631.5,2891.0,3109.5,3283.0,3303.5,3258.5,3310.0,3936.0,4016.0,0.05976095617529881,0.07453151618398637,0.08963414634146341,0.1064516129032258,0.6551599397926746,-0.1064516129032258,-0.19862961553102398,-0.09416915699492669,0.09416915699492669,0.22353131632910028,0.03440820081962788,0.09742326726922097,-0.01006036217303823,0.09035735675783589,0.13886865935572518,0.9868740884183496,0.3064534499999999,1.2079177535675554,1.2324689274205545,0.17277625000000002,0.15041875,0.1172675,0.22443500000000002,39.27579026000001,0.13005359238944014,0.97,41.54346102211201,659.7607421875,Medium,Chile
-33.58154286,-70.59736483,2022.0,2308.5,2527.0,2762.5,2998.5,3243.0,3371.5,3337.5,3424.5,3814.0,3715.5,0.0942622950819672,0.11409862089493006,0.14138185394639782,0.13820445050728963,0.7100018022195823,-0.13820445050728963,-0.2029648320454187,-0.066629378452073,0.066629378452073,-0.1717485810354745,-0.027632916629894214,0.10000721032518567,0.013081877946742811,0.07613008795254653,0.1087025369634515,0.9864969094329481,0.29995445,1.1427715355804902,1.1132584269662589,0.15783,0.136105,0.10717500000000002,0.2214925,40.19011061000003,0.16783212174337142,0.97,42.47112201372471,654.7239379882812,Medium,Chile
-33.58084354,-70.59273979,2261.5,2498.5,2741.0,3035.5,3296.5,3397.5,3429.5,3447.0,3449.5,4059.0,4079.5,0.0634785962205939,0.07961691012866402,0.09521055067098566,0.1140917905623788,0.6608596516649603,-0.1140917905623788,-0.1938235294117647,-0.0815347721822542,0.0815347721822542,0.12451387179353093,0.0180561759616603,0.09692820466624631,-0.0025188916876574307,0.08811349693251534,0.1303449331911708,0.9868283597195511,0.3190551,1.177545691905971,1.1834928923701427,0.1833225,0.16075875,0.12759375,0.2345,39.853435640000015,0.12248622321679659,0.97,42.12953011120686,659.6458129882812,Low,Chile
-33.58047333,-70.59018375,2261.5,2571.5,2819.5,3051.0,3296.5,3373.0,3411.5,3358.5,3419.0,4059.0,4140.0,0.0479756611280131,0.062104901742976594,0.07195787831513262,0.08724506312722564,0.6374141818447792,-0.08724506312722564,-0.18019917133095878,-0.09443882709807887,0.09443882709807887,0.3262530838597163,0.046463165970065765,0.09470939902009262,-0.009879253567508232,0.09049079754601227,0.13222351020294568,0.9870271733159762,0.31898994999999997,1.2085752568110404,1.2326931665921919,0.18229125000000002,0.1579675,0.12396375000000001,0.23263,39.632973350000015,0.12132121456782458,0.97,41.90585099920463,662.6061401367188,Medium,Chile
-33.58007396,-70.58752333,2124.5,2426.0,2651.0,2872.0,3035.0,3237.0,3343.0,3327.5,3362.5,3917.5,3898.0,0.07347366723122832,0.09209834607141414,0.1102016129032258,0.11315547378104876,0.6764307014463039,-0.11315547378104876,-0.19281418893202407,-0.08143547273982056,0.08143547273982056,0.051396615526238344,0.00796180550859224,0.09815922257521961,0.002495041903908899,0.08259587020648967,0.11934052170079575,0.986711507239285,0.3073817,1.177310293012737,1.1714500375657049,0.17470125,0.15208249999999998,0.1191925,0.23033375,39.767985140000036,0.13735232757662919,0.97,42.04283250903626,663.4661865234375,Medium,Chile
-33.58730833,-70.58043833,1868.0,2077.5,2293.5,2551.0,2744.0,3029.5,3142.5,3161.0,3190.5,3255.0,3113.0,0.10679271708683473,0.11834778728440332,0.16017505470459517,0.15904299202493355,0.7310365011237024,-0.15904299202493355,-0.17329007839956745,-0.014650872817955112,0.014650872817955112,-0.7587213482499784,-0.09214184426887961,0.07802279689785552,0.02229899497487437,0.05138304133279008,0.06649736131273272,0.986386115448358,0.27330839999999995,1.0297374248655162,0.9848149319835183,0.14397,0.1201825,0.09053749999999999,0.21339375000000002,39.79020227000001,0.1942663462648353,0.97,42.06537385248606,676.13623046875,Low,Chile
-33.58762833,-70.58035667,1868.0,2077.5,2293.5,2551.0,2744.0,3029.5,3142.5,3161.0,3190.5,3255.0,3113.0,0.10679271708683473,0.11834778728440332,0.16017505470459517,0.15904299202493355,0.7310365011237024,-0.15904299202493355,-0.17329007839956745,-0.014650872817955112,0.014650872817955112,-0.7587213482499784,-0.09214184426887961,0.07802279689785552,0.02229899497487437,0.05138304133279008,0.06649736131273272,0.986386115448358,0.27330839999999995,1.0297374248655162,0.9848149319835183,0.14397,0.1201825,0.09053749999999999,0.21339375000000002,39.79020227000001,0.1942663462648353,0.97,42.06537385248606,679.1285400390625,Low,Chile
-33.58799333,-70.58028,1900.5,2068.0,2234.0,2530.5,2667.0,2970.5,3133.5,3161.0,3190.5,3200.0,3050.0,0.11077923218835105,0.12281829515349851,0.16615425158116653,0.17182576459684892,0.7378584262346061,-0.17182576459684892,-0.1777695988222304,-0.006131111460462192,0.006131111460462192,-0.8951143026509369,-0.10464812072788886,0.07388556406957887,0.024,0.04575938683334094,0.06699036663387935,0.9863537931292844,0.2717826,1.012337867763334,0.9648845302119277,0.13527999999999998,0.11684124999999998,0.08773249999999999,0.2150025,39.72696890000003,0.22759486985504565,0.986033843415214,40.773015362250476,678.6138305664062,Medium,Chile
-33.58834667,-70.580195,1900.5,2068.0,2234.0,2530.5,2667.0,2970.5,3133.5,3161.0,3190.5,3200.0,3050.0,0.11077923218835105,0.12281829515349851,0.16615425158116653,0.17182576459684892,0.7378584262346061,-0.17182576459684892,-0.1777695988222304,-0.006131111460462192,0.006131111460462192,-0.8951143026509369,-0.10464812072788886,0.07388556406957887,0.024,0.04575938683334094,0.06699036663387935,0.9863537931292844,0.2717826,1.012337867763334,0.9648845302119277,0.13527999999999998,0.11684124999999998,0.08773249999999999,0.2150025,39.72696890000003,0.22759486985504565,0.986033843415214,40.773015362250476,677.71435546875,Medium,Chile
-33.58863333,-70.58013333,1900.5,2068.0,2234.0,2530.5,2667.0,2970.5,3133.5,3161.0,3190.5,3200.0,3050.0,0.11077923218835105,0.12281829515349851,0.16615425158116653,0.17182576459684892,0.7378584262346061,-0.17182576459684892,-0.1777695988222304,-0.006131111460462192,0.006131111460462192,-0.8951143026509369,-0.10464812072788886,0.07388556406957887,0.024,0.04575938683334094,0.06699036663387935,0.9863537931292844,0.2717826,1.012337867763334,0.9648845302119277,0.13527999999999998,0.11684124999999998,0.08773249999999999,0.2150025,39.72696890000003,0.22759486985504565,0.986033843415214,40.773015362250476,677.3446044921875,Medium,Chile
-33.58891833,-70.58010833,1849.0,2068.0,2234.0,2532.5,2760.5,2995.0,3134.0,3194.5,3246.0,3297.5,3113.0,0.11559280600663524,0.12849877712644125,0.17337407245744219,0.1769365386386663,0.7461805528166252,-0.1769365386386663,-0.1922624966103227,-0.015865680837954404,0.015865680837954404,-0.7586206684896529,-0.09972712516868083,0.08304138384059555,0.02878090632555963,0.05116069416272256,0.07666969060368745,0.9863166477510148,0.2743405,1.0322429175144456,0.9744874002190961,0.13527999999999998,0.11700625,0.08844750000000001,0.21551125000000002,39.677407610000046,0.22871508340074057,0.9860366469339872,40.72291004411363,677.681640625,Low,Chile
-33.58928833,-70.58006667,1849.0,2068.0,2234.0,2532.5,2760.5,2995.0,3134.0,3194.5,3246.0,3297.5,3113.0,0.11559280600663524,0.12849877712644125,0.17337407245744219,0.1769365386386663,0.7461805528166252,-0.1769365386386663,-0.1922624966103227,-0.015865680837954404,0.015865680837954404,-0.7586206684896529,-0.09972712516868083,0.08304138384059555,0.02878090632555963,0.05116069416272256,0.07666969060368745,0.9863166477510148,0.2743405,1.0322429175144456,0.9744874002190961,0.13527999999999998,0.11700625,0.08844750000000001,0.21551125000000002,39.677407610000046,0.22871508340074057,0.9860366469339872,40.72291004411363,682.7005615234375,Medium,Chile
-33.58970167,-70.57999667,1849.0,1953.0,2184.0,2365.0,2607.0,2995.0,3142.5,3196.5,3246.0,3260.0,3050.0,0.1495100242740268,0.16317999843001804,0.22424487594390508,0.1881795372177307,0.8075417183770145,-0.1881795372177307,-0.1976487876561352,-0.00983504994966313,0.00983504994966313,-0.8765565864200281,-0.13967497432436365,0.08790567034678387,0.03328050713153724,0.044131978282054854,0.0481387633821084,0.9861132994510582,0.26737124999999995,1.0198654778663845,0.9541686219302064,0.1333825,0.11560375,0.08604125000000001,0.21559375,39.677407610000046,0.23557835239504127,0.9860562586292954,40.72142633015471,683.3749389648438,Medium,Chile
-33.59013167,-70.57991667,1849.0,1953.0,2184.0,2365.0,2607.0,2995.0,3142.5,3196.5,3246.0,3260.0,3050.0,0.1495100242740268,0.16317999843001804,0.22424487594390508,0.1881795372177307,0.8075417183770145,-0.1881795372177307,-0.1976487876561352,-0.00983504994966313,0.00983504994966313,-0.8765565864200281,-0.13967497432436365,0.08790567034678387,0.03328050713153724,0.044131978282054854,0.0481387633821084,0.9861132994510582,0.26737124999999995,1.0198654778663845,0.9541686219302064,0.1333825,0.11560375,0.08604125000000001,0.21559375,39.677407610000046,0.23557835239504127,0.9860562586292954,40.72142633015471,681.447265625,Low,Chile
-33.59057167,-70.5798,1839.5,1953.0,2184.0,2335.0,2607.0,3023.0,3206.5,3209.5,3249.0,3240.5,3050.0,0.15772387050229958,0.17389834552974864,0.23656447249774573,0.1901362751460091,0.8231455015015945,-0.1901362751460091,-0.19476449442344917,-0.004806201550387597,0.004806201550387597,-0.9408576949522353,-0.15291766895191197,0.08414185346269655,0.030283761227247435,0.038461538461538464,0.037040623921149596,0.9860794342722359,0.2673004,1.0096588253621746,0.9503037856363623,0.13213125,0.11224874999999998,0.08523,0.21756,39.641518400000024,0.24429764828259212,0.986087212517483,40.68295600879543,682.3779907226562,Medium,Chile
-33.591025,-70.57968333,1839.5,1953.0,2184.0,2335.0,2607.0,3023.0,3206.5,3209.5,3249.0,3240.5,3050.0,0.15772387050229958,0.17389834552974864,0.23656447249774573,0.1901362751460091,0.8231455015015945,-0.1901362751460091,-0.19476449442344917,-0.004806201550387597,0.004806201550387597,-0.9408576949522353,-0.15291766895191197,0.08414185346269655,0.030283761227247435,0.038461538461538464,0.037040623921149596,0.9860794342722359,0.2673004,1.0096588253621746,0.9503037856363623,0.13213125,0.11224874999999998,0.08523,0.21756,39.641518400000024,0.24429764828259212,0.986087212517483,40.68295600879543,679.4884033203125,Low,Chile
-33.59145167,-70.579585,1812.0,1873.5,2174.5,2424.5,2686.5,3112.5,3309.0,3244.0,3407.0,3285.5,3092.5,0.14457087412895828,0.14911115558871157,0.2168371846886576,0.19737934852819045,0.7983016212669732,-0.19737934852819045,-0.20347985347985348,-0.006355769967072517,0.006355769967072517,-0.9157767005933226,-0.13821510416188576,0.09113552708050816,0.03026026967701474,0.054721773262525975,0.0589089793508952,0.9861365505775479,0.26760904999999996,1.0127928483353572,0.9532983970406611,0.1347575,0.11700625,0.08844750000000001,0.22156125,39.313388480000015,0.24361263615793438,0.9860845360903397,40.35284059100297,680.3042602539062,Low,Chile
-33.591815,-70.57951833,1812.0,1873.5,2174.5,2424.5,2686.5,3112.5,3309.0,3244.0,3407.0,3285.5,3092.5,0.14457087412895828,0.14911115558871157,0.2168371846886576,0.19737934852819045,0.7983016212669732,-0.19737934852819045,-0.20347985347985348,-0.006355769967072517,0.006355769967072517,-0.9157767005933226,-0.13821510416188576,0.09113552708050816,0.03026026967701474,0.054721773262525975,0.0589089793508952,0.9861365505775479,0.26760904999999996,1.0127928483353572,0.9532983970406611,0.1347575,0.11700625,0.08844750000000001,0.22156125,39.313388480000015,0.24361263615793438,0.9860845360903397,40.35284059100297,681.89111328125,Low,Chile
-33.59223833,-70.57945167,1812.0,1873.5,2174.5,2424.5,2686.5,3112.5,3309.0,3244.0,3407.0,3285.5,3092.5,0.14457087412895828,0.14911115558871157,0.2168371846886576,0.19737934852819045,0.7983016212669732,-0.19737934852819045,-0.20347985347985348,-0.006355769967072517,0.006355769967072517,-0.9157767005933226,-0.13821510416188576,0.09113552708050816,0.03026026967701474,0.054721773262525975,0.0589089793508952,0.9861365505775479,0.26760904999999996,1.0127928483353572,0.9532983970406611,0.1347575,0.11700625,0.08844750000000001,0.22156125,39.313388480000015,0.24361263615793438,0.9860845360903397,40.35284059100297,681.9181518554688,Low,Chile
-33.5926,-70.579385,1812.0,1838.0,2096.0,2345.0,2641.5,3086.5,3205.5,3205.0,3246.0,3260.0,2937.0,0.15495495495495495,0.15937731653076354,0.23241149445995857,0.20920581022448595,0.8178520120517785,-0.20920581022448595,-0.2173263629574309,-0.008507347254447023,0.008507347254447023,-0.8959105905219816,-0.14644760770050794,0.10135135135135136,0.05212199451347426,0.052779864763335835,0.06237140800247595,0.9860901802703604,0.2625207,1.0171606864274254,0.9163806552261804,0.1382775,0.11856,0.08890124999999999,0.21551125000000002,39.75944009,0.21830470867148835,0.9860148916604243,40.80713863786076,681.1885375976562,Low,Chile
-33.59301667,-70.57930167,1812.0,1838.0,2096.0,2345.0,2641.5,3086.5,3205.5,3205.0,3246.0,3260.0,2937.0,0.15495495495495495,0.15937731653076354,0.23241149445995857,0.20920581022448595,0.8178520120517785,-0.20920581022448595,-0.2173263629574309,-0.008507347254447023,0.008507347254447023,-0.8959105905219816,-0.14644760770050794,0.10135135135135136,0.05212199451347426,0.052779864763335835,0.06237140800247595,0.9860901802703604,0.2625207,1.0171606864274254,0.9163806552261804,0.1382775,0.11856,0.08890124999999999,0.21551125000000002,39.75944009,0.21830470867148835,0.9860148916604243,40.80713863786076,682.2513427734375,Low,Chile
-33.59342333,-70.579245,1786.5,1847.5,2131.5,2399.0,2686.5,3111.5,3227.5,3222.5,3246.0,3205.5,2984.0,0.14649115004891933,0.1496157409930779,0.2197171824973319,0.2037728800896526,0.8018814190933454,-0.2037728800896526,-0.20123664980326025,0.002644679527069073,-0.002644679527069073,-1.0367708643455014,-0.1491358295759884,0.0884242098412609,0.03578641247273608,0.05007260293222165,0.054745499754340926,0.9861272532010261,0.2640888,0.9947245927074944,0.9259891388673103,0.1349225,0.10701,0.08430874999999999,0.21129,40.43791706000002,0.22057984619272844,0.9860188235586362,41.48987265965246,683.1085205078125,Low,Chile
-33.59385167,-70.57914167,1786.5,1847.5,2131.5,2399.0,2686.5,3111.5,3227.5,3222.5,3246.0,3205.5,2984.0,0.14649115004891933,0.1496157409930779,0.2197171824973319,0.2037728800896526,0.8018814190933454,-0.2037728800896526,-0.20123664980326025,0.002644679527069073,-0.002644679527069073,-1.0367708643455014,-0.1491358295759884,0.0884242098412609,0.03578641247273608,0.05007260293222165,0.054745499754340926,0.9861272532010261,0.2640888,0.9947245927074944,0.9259891388673103,0.1349225,0.10701,0.08430874999999999,0.21129,40.43791706000002,0.22057984619272844,0.9860188235586362,41.48987265965246,682.6100463867188,Low,Chile
-33.59430667,-70.57904333,1786.5,2045.0,2236.5,2422.5,2686.5,3099.0,3193.5,3222.5,3227.0,3183.0,2984.0,0.141718334809566,0.1610305958132045,0.21255867505092552,0.18061916101850156,0.7930133695376292,-0.18061916101850156,-0.17464710766675892,0.006166575599094528,-0.006166575599094528,-1.0909848110421005,-0.14788491040866053,0.07289121092104155,0.032268526025620234,0.031086176768141266,0.03292877285719292,0.9861509667776609,0.27123405,0.9877424359968662,0.9259891388673103,0.13611875,0.11856,0.08890124999999999,0.2109325,40.786555100000015,0.2155697465431978,0.9860107740892187,41.8414683485708,682.0687866210938,Low,Chile
-33.59473833,-70.57896333,1786.5,2045.0,2236.5,2422.5,2686.5,3099.0,3193.5,3222.5,3227.0,3183.0,2984.0,0.141718334809566,0.1610305958132045,0.21255867505092552,0.18061916101850156,0.7930133695376292,-0.18061916101850156,-0.17464710766675892,0.006166575599094528,-0.006166575599094528,-1.0909848110421005,-0.14788491040866053,0.07289121092104155,0.032268526025620234,0.031086176768141266,0.03292877285719292,0.9861509667776609,0.27123405,0.9877424359968662,0.9259891388673103,0.13611875,0.11856,0.08890124999999999,0.2109325,40.786555100000015,0.2155697465431978,0.9860107740892187,41.8414683485708,684.4132690429688,Low,Chile
